state,city,lat,lon
NJ,Lake Hopatcong,40.965882,-74.614438
NJ,Lakehurst,40.020054,-74.290901
NJ,Lakewood,40.085043,-74.204199
NJ,Lambertville,40.373122,-74.926605
NJ,Landing,40.908684,-74.655425
NJ,Landisville,39.523942,-74.937688
NJ,Lanoka Harbor,39.861993,-74.166765
NJ,Lavallette,39.977486,-74.070424
NJ,Lawnside,39.867601,-75.031681
NJ,Layton,41.205913,-74.817219
NJ,Lebanon,40.646623,-74.829035
NJ,Ledgewood,40.878028,-74.655405
NJ,Leeds Point,39.491944,-74.429444
NJ,Leesburg,39.238724,-75.001211
NJ,Leonardo,40.417704,-74.062265
NJ,Leonia,40.862929,-73.987873
NJ,Liberty Corner,40.664722,-74.577778
NJ,Lincoln Park,40.920769,-74.299512
NJ,Lincroft,40.33689,-74.120469
NJ,Linden,40.635366,-74.255567
NJ,Linwood,39.346883,-74.580744
NJ,Little Egg Harbor Twp,39.588149,-74.364586
NJ,Little Falls,40.885353,-74.21145
NJ,Little Ferry,40.849319,-74.040502
NJ,Little Silver,40.335393,-74.041319
NJ,Little York,40.611111,-75.076389
NJ,Livingston,40.789633,-74.3202
NJ,Lodi,40.876363,-74.083827
NJ,Long Branch,40.299204,-73.991176
NJ,Long Valley,40.787817,-74.78698
NJ,Longport,39.309712,-74.542143
NJ,Lumberton,39.96512,-74.806736
NJ,Lyndhurst,40.809433,-74.12453
NJ,Lyons,40.685278,-74.5475
NJ,Madison,40.759939,-74.417868
NJ,Magnolia,39.853807,-75.039254
NJ,Mahwah,41.074473,-74.155974
NJ,Malaga,39.575495,-75.058155
NJ,Manahawkin,39.705017,-74.260391
NJ,Manasquan,40.121693,-74.061055
NJ,Manchester Township,39.950983,-74.360713
NJ,Mantoloking,40.026125,-74.056188
NJ,Mantua,39.786983,-75.178531
NJ,Manville,40.539871,-74.593377
NJ,Maple Shade,39.951085,-74.994644
NJ,Maplewood,40.727906,-74.265573
NJ,Margate City,39.328621,-74.509038
NJ,Marlboro,40.31825,-74.263871
NJ,Marlton,39.884517,-74.90674
NJ,Marmora,39.258562,-74.659297
NJ,Martinsville,40.599962,-74.557191
NJ,Matawan,40.410876,-74.237955
NJ,Mauricetown,39.285833,-74.993611
NJ,Mays Landing,39.432011,-74.69619
NJ,Maywood,40.902412,-74.062916
NJ,Mc Afee,41.201667,-74.550833
NJ,Medford,39.868099,-74.823384
NJ,Mendham,40.778919,-74.600035
NJ,Merchantville,39.95193,-75.048204
NJ,Metuchen,40.54493,-74.351721
NJ,Mickleton,39.785653,-75.249777
NJ,Middlesex,40.575882,-74.500835
NJ,Middletown,40.396018,-74.113908
NJ,Middleville,41.055833,-74.863333
NJ,Midland Park,40.995668,-74.140904
NJ,Milford,40.592942,-75.102519
NJ,Millburn,40.722798,-74.301469
NJ,Millington,40.672716,-74.518292
NJ,Millstone Township,40.199751,-74.434387
NJ,Milltown,40.449346,-74.439046
NJ,Millville,39.367313,-75.029311
NJ,Milmay,39.445078,-74.866671
NJ,Mine Hill,40.8782,-74.5978
NJ,Minotola,39.515512,-74.946685
NJ,Mizpah,39.486667,-74.836111
NJ,Monmouth Beach,40.333032,-73.98089
NJ,Monmouth Junction,40.394391,-74.547021
NJ,Monroe Township,40.342475,-74.433568
NJ,Monroeville,39.644224,-75.156848
NJ,Montague,41.302259,-74.753956
NJ,Montclair,40.81307,-74.216467
NJ,Montvale,41.049458,-74.038362
NJ,Montville,40.904914,-74.36456
NJ,Moonachie,40.839352,-74.056646
NJ,Moorestown,39.9683,-74.953323
NJ,Morganville,40.352917,-74.277863
NJ,Morristown,40.795236,-74.487288
NJ,Mount Arlington,40.928267,-74.636331
NJ,Mount Ephraim,39.882749,-75.09289
NJ,Mount Freedom,40.826111,-74.570556
NJ,Mount Holly,39.993028,-74.795522
NJ,Mount Laurel,39.947808,-74.903588
NJ,Mount Royal,39.809741,-75.208153
NJ,Mount Tabor,40.873611,-74.479167
NJ,Mountain Lakes,40.890447,-74.441487
NJ,Mountainside,40.678461,-74.358785
NJ,Mullica Hill,39.725228,-75.20654
NJ,National Park,39.866412,-75.179397
NJ,Navesink,40.399444,-74.035833
NJ,Neptune,40.211153,-74.054045
NJ,Neshanic Station,40.509551,-74.71434
NJ,Netcong,40.898497,-74.698454
NJ,New Brunswick,40.489073,-74.448193
NJ,New Egypt,40.071343,-74.506721
NJ,New Gretna,39.592222,-74.451389
NJ,New Lisbon,39.958056,-74.628333
NJ,New Milford,40.933115,-74.019517
NJ,New Providence,40.700403,-74.402291
NJ,New Vernon,40.734685,-74.484471
NJ,Newark,40.7308,-74.1744
NJ,Newfield,39.555257,-75.027558
NJ,Newfoundland,41.064691,-74.435857
NJ,Newport,39.283205,-75.171647
NJ,Newton,41.058275,-74.780191
NJ,Newtonville,39.564477,-74.859049
NJ,Norma,39.496111,-75.088333
NJ,Normandy Beach,40.0025,-74.060833
NJ,North Arlington,40.78977,-74.134288
NJ,North Bergen,40.793019,-74.017715
NJ,North Brunswick,40.453767,-74.482285
NJ,Northfield,39.370256,-74.555237
NJ,Northvale,41.011196,-73.952375
NJ,Norwood,40.995231,-73.95817
NJ,Nutley,40.818548,-74.158934
NJ,Oak Ridge,41.028401,-74.508801
NJ,Oakhurst,40.26479,-74.018413
NJ,Oakland,41.029436,-74.233754
NJ,Ocean City,39.270894,-74.587514
NJ,Ocean Gate,39.925975,-74.135128
NJ,Ocean Grove,40.211606,-74.009306
NJ,Ocean View,39.215425,-74.707548
NJ,Oceanport,40.31573,-74.016372
NJ,Oceanville,39.471111,-74.460833
NJ,Ogdensburg,41.076707,-74.598188
NJ,Old Bridge,40.398045,-74.323553
NJ,Oldwick,40.6725,-74.747778
NJ,Oradell,40.953456,-74.033525
NJ,Orange,40.769223,-74.2355
NJ,Oxford,40.810537,-75.00194
NJ,Palisades Park,40.846238,-73.995436
NJ,Palmyra,40.003654,-75.025685
NJ,Paramus,40.947683,-74.06724
NJ,Park Ridge,41.034349,-74.039574
NJ,Parlin,40.458701,-74.304981
NJ,Parsippany,40.862106,-74.411663
NJ,Passaic,40.860132,-74.128348
NJ,Paterson,40.914273,-74.167141
NJ,Paulsboro,39.831157,-75.224233
NJ,Peapack,40.716667,-74.656944
NJ,Pedricktown,39.743451,-75.412046
NJ,Pemberton,39.971206,-74.667629
NJ,Pennington,40.333858,-74.794352
NJ,Penns Grove,39.717938,-75.465623
NJ,Pennsauken,39.962742,-75.063446
NJ,Pennsville,39.649107,-75.51553
NJ,Pequannock,40.947308,-74.29601
NJ,Perth Amboy,40.517551,-74.275427
NJ,Phillipsburg,40.692819,-75.1741
NJ,Picatinny Arsenal,40.8866,-74.5809
NJ,Pine Beach,39.934746,-74.167992
NJ,Pine Brook,40.874207,-74.350009
NJ,Piscataway,40.55152,-74.458996
NJ,Pitman,39.731162,-75.129679
NJ,Pittstown,40.599169,-74.957587
NJ,Plainfield,40.61978,-74.425298
NJ,Plainsboro,40.332432,-74.568836
NJ,Pleasantville,39.401518,-74.552365
NJ,Pluckemin,40.645556,-74.639444
NJ,Point Pleasant Beach,40.080226,-74.065719
NJ,Pomona,39.478333,-74.575556
NJ,Pompton Lakes,40.999284,-74.287566
NJ,Pompton Plains,40.965515,-74.301602
NJ,Port Elizabeth,39.313333,-74.981389
NJ,Port Monmouth,40.428886,-74.108259
NJ,Port Murray,40.790615,-74.91675
NJ,Port Norris,39.256263,-75.050608
NJ,Port Reading,40.570935,-74.246643
NJ,Port Republic,39.527196,-74.490263
NJ,Pottersville,40.661111,-74.821389
NJ,Princeton,40.366633,-74.640832
NJ,Quakertown,40.565556,-74.941944
NJ,Quinton,39.545833,-75.412778
NJ,Rahway,40.608668,-74.281881
NJ,Ramsey,41.057743,-74.144467
NJ,Rancocas,40.010556,-74.867222
NJ,Randolph,40.845557,-74.572519
NJ,Raritan,40.57109,-74.637691
NJ,Readington,40.568611,-74.738056
NJ,Red Bank,40.354083,-74.080003
NJ,Richland,39.485048,-74.877615
NJ,Richwood,39.7225,-75.165833
NJ,Ridgefield,40.832568,-74.001531
NJ,Ridgefield Park,40.856218,-74.022962
NJ,Ridgewood,40.982023,-74.113134
NJ,Ringoes,40.44587,-74.828839
NJ,Ringwood,41.092816,-74.265872
NJ,Rio Grande,39.019583,-74.875642
NJ,River Edge,40.926476,-74.03924
NJ,Riverdale,40.993109,-74.308756
NJ,Riverton,40.011389,-75.015278
NJ,Rochelle Park,40.904928,-74.091296
NJ,Rockaway,40.922916,-74.50937
NJ,Rocky Hill,40.400985,-74.640042
NJ,Roebling,40.115352,-74.777224
NJ,Roosevelt,40.22,-74.473611
NJ,Roseland,40.82034,-74.304688
NJ,Roselle,40.652972,-74.261044
NJ,Roselle Park,40.665134,-74.267003
NJ,Rosemont,40.422005,-74.991928
NJ,Rosenhayn,39.478056,-75.131667
NJ,Rumson,40.371829,-74.000618
NJ,Runnemede,39.850825,-75.074224
NJ,Rutherford,40.829245,-74.112146
NJ,Saddle Brook,40.898889,-74.093056
NJ,Saddle River,41.053083,-74.096775
NJ,Salem,39.559124,-75.452096
NJ,Sayreville,40.459167,-74.361389
NJ,Schooleys Mountain,40.799167,-74.814167
NJ,Scotch Plains,40.642162,-74.381663
NJ,Sea Girt,40.134522,-74.043604
NJ,Sea Isle City,39.144929,-74.701432
NJ,Seaside Heights,39.946639,-74.076479
NJ,Seaside Park,39.922175,-74.079521
NJ,Secaucus,40.79101,-74.063416
NJ,Sergeantsville,40.445833,-74.943889
NJ,Sewaren,40.554181,-74.260736
NJ,Sewell,39.747345,-75.089852
NJ,Shiloh,39.458889,-75.299444
NJ,Short Hills,40.73678,-74.327085
NJ,Shrewsbury,40.328198,-74.058892
NJ,Sicklerville,39.735385,-74.986385
NJ,Skillman,40.417312,-74.693828
NJ,Somerdale,39.839988,-75.030913
NJ,Somers Point,39.322308,-74.600796
NJ,Somerset,40.500743,-74.50126
NJ,Somerville,40.549393,-74.645926
NJ,South Amboy,40.464733,-74.278635
NJ,South Bound Brook,40.552804,-74.529078
NJ,South Dennis,39.178333,-74.820278
NJ,South Hackensack,40.863391,-74.045601
NJ,South Orange,40.746453,-74.257532
NJ,South Plainfield,40.583884,-74.414695
NJ,South River,40.444363,-74.380099
NJ,South Seaville,39.178889,-74.760278
NJ,Sparta,41.027697,-74.640701
NJ,Spotswood,40.384679,-74.389377
NJ,Spring Lake,40.154198,-74.037885
NJ,Springfield,40.701461,-74.322705
NJ,Stanhope,40.921743,-74.70044
NJ,Stanton,40.575,-74.838056
NJ,Stewartsville,40.695703,-75.082517
NJ,Stillwater,41.035833,-74.878611
NJ,Stirling,40.677366,-74.49683
NJ,Stockholm,41.099204,-74.528256
NJ,Stockton,40.43974,-74.955419
NJ,Stone Harbor,39.053338,-74.762049
NJ,Stratford,39.828798,-75.014707
NJ,Strathmere,39.199246,-74.655446
NJ,Succasunna,40.85385,-74.653601
NJ,Summit,40.71494,-74.364159
NJ,Sussex,41.229211,-74.599156
NJ,Swartswood,41.086944,-74.8275
NJ,Swedesboro,39.752853,-75.336202
NJ,Tabernacle,39.867631,-74.711025
NJ,Teaneck,40.89148,-74.011928
NJ,Tenafly,40.921596,-73.965906
NJ,Tennent,40.279444,-74.334722
NJ,Teterboro,40.86175,-74.054204
NJ,Thorofare,39.859178,-75.176698
NJ,Three Bridges,40.52156,-74.799805
NJ,Titusville,40.307728,-74.865469
NJ,Toms River,39.977083,-74.156508
NJ,Totowa,40.905,-74.210278
NJ,Towaco,40.927691,-74.342807
NJ,Township Of Washington,41.002778,-74.018889
NJ,Tranquility,40.956111,-74.808889
NJ,Trenton,40.2169,-74.7433
NJ,Tuckahoe,39.29,-74.754167
NJ,Union,40.695184,-74.267653
NJ,Union City,40.768153,-74.030558
NJ,Vauxhall,40.717927,-74.282874
NJ,Ventnor City,39.345992,-74.472343
NJ,Vernon,41.184981,-74.533196
NJ,Verona,40.831928,-74.242847
NJ,Vienna,40.868611,-74.889444
NJ,Villas,39.021943,-74.935396
NJ,Vineland,39.48177,-75.009087
NJ,Voorhees,39.850422,-74.964614
NJ,Waldwick,41.012968,-74.124259
NJ,Wallington,40.85356,-74.107937
NJ,Wallpack Center,41.134332,-74.917595
NJ,Wanaque,41.054447,-74.278968
NJ,Waretown,39.789646,-74.195376
NJ,Warren,40.631787,-74.510456
NJ,Washington,40.75818,-74.991361
NJ,Watchung,40.637778,-74.451389
NJ,Waterford Works,39.721512,-74.860933
NJ,Wayne,40.947112,-74.246565
NJ,Weehawken,40.769444,-74.020833
NJ,Wenonah,39.799283,-75.153644
NJ,West Berlin,39.81959,-74.941678
NJ,West Creek,39.662665,-74.288508
NJ,West Long Branch,40.287811,-74.016221
NJ,West Milford,41.091513,-74.374996
NJ,West New York,40.788192,-74.012859
NJ,West Orange,40.785926,-74.256765
NJ,West Windsor,40.297684,-74.614596
NJ,Westfield,40.647851,-74.345056
NJ,Westville,39.860494,-75.132278
NJ,Westwood,41.001696,-74.032586
NJ,Wharton,40.913883,-74.58634
NJ,Whippany,40.821862,-74.419971
NJ,Whitehouse,40.618333,-74.744722
NJ,Whitehouse Station,40.599872,-74.764129
NJ,Whitesboro,39.038889,-74.857222
NJ,Wickatunk,40.35,-74.248333
NJ,Wildwood,38.989901,-74.819096
NJ,Williamstown,39.665006,-74.971027
NJ,Willingboro,40.028959,-74.883482
NJ,Windsor,40.242222,-74.581667
NJ,Winslow,39.657222,-74.862778
NJ,Wood Ridge,40.849348,-74.087845
NJ,Woodbine,39.248915,-74.802628
NJ,Woodbridge,40.555973,-74.284542
NJ,Woodbury,39.829477,-75.137966
NJ,Woodbury Heights,39.814162,-75.152972
NJ,Woodcliff Lake,40.991111,-74.033056
NJ,Woodstown,39.645663,-75.324806
NJ,Wrightstown,40.071953,-74.573098
NJ,Wyckoff,40.997834,-74.166009
NJ,Zarephath,40.536389,-74.575
NM,Abiquiu,36.176923,-106.244859
NM,Alamogordo,32.893186,-105.948544
NM,Albuquerque,35.0936,-106.6423
NM,Alcalde,36.09,-106.056667
NM,Algodones,35.428527,-106.616589
NM,Alto,33.388333,-105.69
NM,Amalia,36.941944,-105.453889
NM,Amistad,35.898276,-103.212954
NM,Angel Fire,36.554722,-105.263056
NM,Animas,31.793696,-108.585695
NM,Anthony,31.934505,-106.573452
NM,Anton Chico,35.159262,-105.141041
NM,Aragon,33.88592,-108.546589
NM,Arenas Valley,32.7822,-108.189
NM,Arrey,32.802057,-107.354368
NM,Arroyo Hondo,36.531848,-105.621998
NM,Arroyo Seco,36.504568,-105.594609
NM,Artesia,32.838355,-104.407401
NM,Aztec,36.820499,-108.010982
NM,Bard,35.115364,-103.317778
NM,Bayard,32.756334,-108.107667
NM,Belen,34.645562,-106.761215
NM,Bent,33.148014,-105.863472
NM,Berino,32.068056,-106.623056
NM,Bernalillo,35.328506,-106.530873
NM,Blanco,36.725612,-107.795276
NM,Bloomfield,36.695475,-107.978437
NM,Bluewater,35.164724,-108.191663
NM,Bosque,34.49956,-106.8038
NM,Bosque Farms,34.876366,-106.697506
NM,Brimhall,35.800503,-108.581469
NM,Broadview,34.803956,-103.129235
NM,Buckhorn,32.813466,-108.477951
NM,Buena Vista,35.913611,-105.248611
NM,Caballo,33.013452,-107.347113
NM,Canjilon,36.48,-106.435
NM,Cannon Afb,34.398056,-103.329722
NM,Canones,36.186667,-106.438333
NM,Capitan,33.560232,-105.526906
NM,Caprock,33.393855,-103.639009
NM,Capulin,36.747453,-103.993599
NM,Carlsbad,32.411867,-104.239539
NM,Carrizozo,33.64962,-105.869617
NM,Carson,36.364444,-105.764722
NM,Casa Blanca,35.035222,-107.433907
NM,Causey,33.892926,-103.150201
NM,Cebolla,36.538333,-106.485833
NM,Cedar Crest,35.128506,-106.361737
NM,Cedarvale,34.388028,-105.734516
NM,Cerrillos,35.422965,-106.131683
NM,Cerro,36.753889,-105.612222
NM,Chacon,36.138805,-105.385411
NM,Chama,36.896214,-106.582928
NM,Chamberino,32.04,-106.685
NM,Chamisal,36.160411,-105.68461
NM,Chaparral,32.003333,-106.603333
NM,Chimayo,36.011906,-105.911441
NM,Church Rock,35.533889,-108.599167
NM,Cimarron,36.457424,-105.069694
NM,Claunch,34.141667,-105.995
NM,Clayton,36.441378,-103.188823
NM,Cleveland,35.989831,-105.43262
NM,Cliff,32.962222,-108.610556
NM,Clines Corners,35.009444,-105.668611
NM,Cloudcroft,32.574067,-105.939028
NM,Clovis,34.412585,-103.221391
NM,Cochiti Lake,35.623056,-106.321944
NM,Cochiti Pueblo,35.6075,-106.346667
NM,Columbus,31.8275,-107.639444
NM,Conchas Dam,35.378561,-104.205231
NM,Continental Divide,35.504295,-108.469256
NM,Cordova,36.008333,-105.861667
NM,Corona,34.169259,-105.533873
NM,Corrales,35.233888,-106.620034
NM,Costilla,36.952556,-105.501586
NM,Counselor,36.118386,-106.949789
NM,Coyote,36.1675,-106.615833
NM,Crossroads,33.527186,-103.356387
NM,Crownpoint,35.720557,-108.02709
NM,Cuba,36.048201,-107.188462
NM,Cubero,35.117372,-107.856722
NM,Cuervo,35.01013,-104.399867
NM,Datil,34.04269,-108.018284
NM,Deming,32.231808,-107.746559
NM,Derry,32.808561,-107.284271
NM,Des Moines,36.729069,-103.873853
NM,Dexter,33.191006,-104.383285
NM,Dixon,36.179,-105.86148
NM,Dona Ana,32.386667,-106.816667
NM,Dora,33.938611,-103.336111
NM,Dulce,36.859808,-107.060179
NM,Eagle Nest,36.53255,-105.275561
NM,Edgewood,35.077603,-106.187207
NM,El Prado,36.431667,-105.575
NM,El Rito,36.364694,-106.21917
NM,Elephant Butte,33.145,-107.188333
NM,Elida,33.940468,-103.632341
NM,Embudo,36.137028,-106.024187
NM,Encino,34.61496,-105.483914
NM,Espanola,35.987157,-106.071697
NM,Estancia,34.769983,-106.135024
NM,Eunice,32.439225,-103.159407
NM,Fairacres,32.303889,-106.846111
NM,Farmington,36.706514,-108.199531
NM,Faywood,32.640556,-107.881389
NM,Fence Lake,34.734385,-108.693392
NM,Flora Vista,36.802771,-108.082683
NM,Floyd,34.251951,-103.582707
NM,Folsom,36.86896,-103.839925
NM,Fort Bayard,32.8703,-108.1143
NM,Fort Stanton,33.495,-105.523333
NM,Fort Sumner,34.460018,-104.231689
NM,Fort Wingate,35.467778,-108.540556
NM,Fruitland,36.76323,-108.45339
NM,Gallina,36.171429,-106.661388
NM,Gallup,35.506475,-108.741352
NM,Gamerco,35.572222,-108.764722
NM,Garfield,32.755749,-107.270409
NM,Garita,35.350182,-104.441911
NM,Gila,32.965833,-108.576111
NM,Gladstone,36.307741,-103.893081
NM,Glencoe,33.386738,-105.502991
NM,Glenwood,33.304789,-108.774282
NM,Glorieta,35.566645,-105.790316
NM,Grady,34.810697,-103.298043
NM,Grants,35.359802,-107.935662
NM,Grenville,36.725396,-103.415521
NM,Guadalupita,36.113046,-105.127814
NM,Hachita,31.918056,-108.319722
NM,Hagerman,33.107643,-104.329778
NM,Hanover,32.853311,-108.082185
NM,Hatch,32.658335,-107.159028
NM,Hernandez,36.073811,-106.139579
NM,High Rolls Mountain Park,32.974167,-105.790556
NM,Hillsboro,32.923913,-107.6276
NM,Hobbs,32.72217,-103.137246
NM,Holloman Air Force Base,32.862093,-106.07845
NM,Holman,36.038333,-105.383056
NM,Hondo,33.462518,-105.388854
NM,Hope,32.81561,-104.729921
NM,House,34.695156,-103.920256
NM,Hurley,32.64799,-108.15162
NM,Ilfeld,35.421111,-105.558333
NM,Isleta,34.913333,-106.695
NM,Jal,32.112816,-103.199724
NM,Jamestown,35.421667,-108.308333
NM,Jarales,34.648156,-107.029912
NM,Jemez Pueblo,35.624315,-106.721894
NM,Jemez Springs,35.892689,-106.771393
NM,Kenna,33.841667,-103.77
NM,Kirtland,36.740953,-108.350956
NM,Kirtland Afb,35.0362,-106.5594
NM,La Jara,36.119383,-106.992335
NM,La Joya,34.343444,-106.84279
NM,La Loma,35.191562,-105.096864
NM,La Luz,32.977449,-105.953397
NM,La Madera,36.246387,-106.13443
NM,La Mesa,32.082312,-106.701103
NM,La Plata,36.957632,-108.179243
NM,Laguna,35.085305,-107.105843
NM,Lake Arthur,33.017106,-104.406412
NM,Lakewood,32.631667,-104.376667
NM,Lamy,35.431057,-105.940906
NM,Las Cruces,32.321641,-106.746034
NM,Las Vegas,35.594862,-105.227162
NM,Lemitar,34.155999,-106.904381
NM,Lincoln,33.492912,-105.528427
NM,Lindrith,36.336141,-106.925352
NM,Lingo,33.696291,-103.208161
NM,Llano,36.14,-105.681111
NM,Loco Hills,32.818889,-103.977222
NM,Logan,35.368051,-103.438339
NM,Lordsburg,32.314032,-108.754657
NM,Los Alamos,35.866321,-106.267624
NM,Los Lunas,34.780607,-106.711537
NM,Los Ojos,36.718611,-106.611111
NM,Loving,32.274034,-104.091376
NM,Lovington,32.951166,-103.348849
NM,Luna,33.818889,-108.953889
NM,Magdalena,34.241178,-107.340647
NM,Malaga,32.226667,-104.071667
NM,Maljamar,32.842281,-103.723401
NM,Maxwell,36.543393,-104.56395
NM,Mayhill,32.907048,-105.518056
NM,Mc Alister,34.749206,-103.657169
NM,Mc Donald,33.076667,-103.213056
NM,Mc Intosh,34.852222,-106.043056
NM,Medanales,36.175556,-106.182778
NM,Melrose,34.44787,-103.632507
NM,Mentmore,35.514167,-108.845
NM,Mescalero,33.216436,-105.774293
NM,Mesilla,32.271667,-106.796667
NM,Mesilla Park,32.297725,-106.637016
NM,Mesquite,32.145958,-106.667626
NM,Mexican Springs,35.783727,-108.818964
NM,Miami,36.28955,-104.811769
NM,Milan,35.169722,-107.890278
NM,Mills,36.128144,-104.227743
NM,Milnesand,33.60501,-103.278189
NM,Mimbres,32.860936,-107.942326
NM,Montezuma,35.682959,-105.409729
NM,Monticello,33.396944,-107.450278
NM,Monument,32.587405,-103.270256
NM,Mora,36.00405,-105.312837
NM,Moriarty,34.988878,-106.060871
NM,Mosquero,35.715938,-103.746132
NM,Mountainair,34.515775,-106.257738
NM,Mule Creek,33.121944,-108.955556
NM,Nageezi,36.266667,-107.741389
NM,Nara Visa,35.617963,-103.131738
NM,Navajo,35.894193,-109.022621
NM,Navajo Dam,36.833838,-107.670991
NM,New Laguna,35.040833,-107.421389
NM,Newcomb,36.284722,-108.705278
NM,Newkirk,35.084746,-104.243323
NM,Nogal,33.499552,-105.703631
NM,Ocate,36.10366,-105.06595
NM,Ojo Caliente,36.40991,-105.915507
NM,Ojo Feliz,36.008889,-104.706111
NM,Organ,32.425556,-106.596111
NM,Orogrande,32.393333,-106.09
NM,Paguate,35.138611,-107.378333
NM,Pecos,35.571011,-105.670104
NM,Pena Blanca,35.603104,-106.343472
NM,Penasco,36.176023,-105.734245
NM,Pep,33.897032,-103.327208
NM,Peralta,34.833188,-106.687159
NM,Petaca,36.508333,-106.01
NM,Picacho,33.345642,-105.083382
NM,Pie Town,34.324282,-108.368187
NM,Pinehill,34.999167,-108.410556
NM,Pinon,32.639584,-105.415708
NM,Pinos Altos,32.8633,-108.2208
NM,Placitas,35.309175,-106.529279
NM,Playas,32.0277,-108.6805
NM,Polvadera,34.134672,-106.897505
NM,Ponderosa,35.797576,-106.654421
NM,Portales,34.179915,-103.336311
NM,Prewitt,35.35466,-108.103798
NM,Pueblo Of Acoma,34.900833,-107.586389
NM,Quay,34.929916,-103.78176
NM,Quemado,34.265158,-108.757835
NM,Questa,36.72572,-105.560984
NM,Radium Springs,32.501111,-106.9275
NM,Rainsville,35.978611,-105.208611
NM,Ramah,35.132375,-108.491951
NM,Ranchos De Taos,36.335692,-105.608576
NM,Raton,36.895187,-104.434881
NM,Red River,36.708056,-105.405556
NM,Redrock,32.6861,-108.7375
NM,Regina,36.20283,-107.071932
NM,Rehoboth,35.528889,-108.654167
NM,Reserve,33.688074,-108.800918
NM,Ribera,35.334448,-105.465228
NM,Rincon,32.65969,-107.064343
NM,Rio Rancho,35.249347,-106.681756
NM,Rociada,35.822648,-105.314716
NM,Rodeo,31.833333,-109.03
NM,Rogers,34.024759,-103.127527
NM,Roswell,33.388504,-104.525857
NM,Rowe,35.491667,-105.674722
NM,Roy,35.952248,-104.149698
NM,Ruidoso,33.347406,-105.650994
NM,Ruidoso Downs,33.357718,-105.538306
NM,Sacramento,32.805221,-105.621128
NM,Saint Vrain,34.465205,-103.453239
NM,Salem,32.709322,-107.215689
NM,San Acacia,34.228328,-106.904884
NM,San Antonio,33.888611,-106.379167
NM,San Cristobal,36.611638,-105.635968
NM,San Fidel,35.082222,-107.598611
NM,San Jon,35.119848,-103.284599
NM,San Jose,35.456949,-105.438341
NM,San Juan Pueblo,36.048886,-106.079267
NM,San Miguel,32.155278,-106.734444
NM,San Patricio,33.38775,-105.349798
NM,San Rafael,35.1125,-107.881944
NM,San Ysidro,35.524241,-106.737467
NM,Sandia Park,35.168275,-106.323846
NM,Sanostee,36.424722,-108.873611
NM,Santa Clara,32.779767,-108.162698
NM,Santa Cruz,35.986011,-106.031839
NM,Santa Fe,35.702472,-105.974818
NM,Santa Rosa,34.933276,-104.682155
NM,Santa Teresa,31.848,-106.6346
NM,Santo Domingo Pueblo,35.513892,-106.361275
NM,Sapello,35.762012,-105.107735
NM,Sedan,36.226027,-103.14488
NM,Serafina,35.393333,-105.316667
NM,Sheep Springs,36.143333,-108.706667
NM,Shiprock,36.655981,-108.735479
NM,Silver City,32.789986,-108.274916
NM,Smith Lake,35.522222,-108.139167
NM,Socorro,34.047853,-106.890659
NM,Solano,35.837828,-104.1221
NM,Springer,36.37672,-104.592705
NM,Stanley,35.12948,-106.028299
NM,Sunland Park,31.8024,-106.5782
NM,Sunspot,32.789444,-105.820278
NM,Taiban,34.424829,-104.032899
NM,Taos,36.395288,-105.584732
NM,Taos Ski Valley,36.584444,-105.452222
NM,Tatum,33.260018,-103.314
NM,Tererro,35.736881,-105.645725
NM,Tesuque,35.763333,-105.935
NM,Texico,34.395795,-103.061544
NM,Thoreau,35.57869,-107.830218
NM,Tierra Amarilla,36.680481,-106.556972
NM,Tijeras,35.044563,-106.306226
NM,Timberon,32.958333,-105.745
NM,Tinnie,33.337308,-105.202681
NM,Tohatchi,35.768609,-108.687818
NM,Tome,34.740833,-106.727778
NM,Torreon,34.722222,-106.298056
NM,Trampas,36.131111,-105.758333
NM,Trementina,35.584945,-104.616341
NM,Tres Piedras,36.646944,-105.966667
NM,Truchas,36.043611,-105.811111
NM,Truth Or Consequences,33.139478,-107.248794
NM,Tucumcari,35.168003,-103.717935
NM,Tularosa,33.065049,-106.010789
NM,Tyrone,32.658333,-108.36
NM,Ute Park,36.558056,-105.114444
NM,Vadito,36.191305,-105.67818
NM,Vado,32.115,-106.663333
NM,Valdez,36.569699,-105.506971
NM,Vallecitos,36.516284,-106.085942
NM,Valmora,35.794033,-104.911587
NM,Vanderwagen,35.2703,-108.7513
NM,Vaughn,34.624074,-105.192558
NM,Veguita,34.485032,-106.759148
NM,Velarde,36.158889,-105.974167
NM,Villanueva,35.265,-105.363333
NM,Wagon Mound,35.981361,-104.691
NM,Waterflow,36.780092,-108.431083
NM,Watrous,35.791667,-104.981667
NM,Weed,32.80519,-105.506296
NM,White Sands Missile Range,32.382669,-106.49236
NM,Whites City,32.175556,-104.376111
NM,Willard,34.57543,-106.030706
NM,Williamsburg,33.226498,-107.337583
NM,Winston,33.306089,-107.667456
NM,Yatahey,35.6153,-108.7136
NM,Yeso,34.474962,-104.527582
NM,Youngsville,36.1875,-106.555833
NM,Zuni,35.06845,-108.833611
NV,Alamo,37.325866,-115.308032
NV,Amargosa Valley,36.944007,-116.57755
NV,Austin,39.507986,-117.081063
NV,Baker,39.065996,-114.246165
NV,Battle Mountain,40.621985,-116.955439
NV,Beatty,36.908611,-116.758333
NV,Blue Diamond,36.046389,-115.403056
NV,Boulder City,35.972711,-114.834413
